day,hour,referrer,isMainConversion,isMicroConversion,spentTime,pageNum,score,visitId
Sunday,podvecer,OwnWebs,false,false,delsiDoba,vice,609,15817
Sunday,vecer,Other,false,false,stredniDoba,malo,283,15938
Friday,poledne,NA,false,false,stredniDoba,vice,579,14728
Friday,odpoledne,OwnWebs,false,false,delsiDoba,malo,350,14849
Saturday,podvecer,Fulltext,false,false,dlouhaDoba,hodne,3047,11109
Tuesday,rano,Other,false,false,delsiDoba,hodne,1835,16917
Wednesday,poledne,Fulltext,false,false,kratkaDoba,malo,110,13408
Thursday,podvecer,Other,false,false,kratkaDoba,malo,193,14508
Friday,rano,NA,false,false,delsiDoba,vice,477,14629
Wednesday,poledne,Fulltext,false,false,stredniDoba,vice,662,13419
Monday,podvecer,Other,false,false,stredniDoba,vice,576,12209
Monday,vecer,NA,false,false,kratkaDoba,malo,193,16819
Thursday,rano,Fulltext,false,false,kratkaDoba,malo,193,2690
Monday,odpoledne,Other,false,false,stredniDoba,vice,569,1480
Wednesday,odpoledne,Catalogue,false,false,kratkaDoba,malo,193,2470
Monday,poledne,Fulltext,false,false,stredniDoba,vice,531,1260
Monday,odpoledne,Fulltext,false,false,stredniDoba,vice,702,1392
Tuesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,4780
Friday,poledne,OwnWebs,false,false,delsiDoba,vice,677,5891
Tuesday,poledne,Fulltext,false,false,kratkaDoba,malo,110,4681
Wednesday,poledne,Fulltext,false,false,stredniDoba,vice,669,2261
Tuesday,rano,NA,false,false,stredniDoba,vice,327,6991
Monday,podvecer,Fulltext,false,false,stredniDoba,malo,498,4450
Tuesday,rano,NA,false,false,kratkaDoba,malo,172,4571
Tuesday,podvecer,Fulltext,false,false,kratkaDoba,vice,243,2030
Friday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1480,3361
Tuesday,poledne,OwnWebs,false,false,dlouhaDoba,malo,710,4692
Wednesday,rano,Partners,false,false,stredniDoba,malo,170,2151
Thursday,poledne,NA,false,false,delsiDoba,vice,585,5550
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,6881
Monday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,4340
Friday,rano,NA,true,false,dlouhaDoba,hodne,7289,3130
Friday,rano,Fulltext,false,false,kratkaDoba,malo,110,5792
Wednesday,poledne,NA,false,false,dlouhaDoba,vice,1686,2283
Monday,poledne,NA,false,false,dlouhaDoba,vice,1568,6650
Thursday,podvecer,NA,true,false,stredniDoba,vice,306,7981
Thursday,rano,NA,false,false,stredniDoba,malo,223,5440
Monday,poledne,NA,false,false,kratkaDoba,malo,110,4230
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,6892
Monday,odpoledne,NA,false,false,stredniDoba,malo,295,4351
Thursday,odpoledne,NA,false,false,stredniDoba,vice,950,5682
Monday,podvecer,NA,false,false,delsiDoba,vice,1049,4472
Friday,poledne,Fulltext,false,false,kratkaDoba,malo,110,3262
Friday,odpoledne,NA,false,false,kratkaDoba,malo,172,3383
Saturday,poledne,Fulltext,false,false,delsiDoba,malo,803,10901
Monday,rano,NA,false,false,delsiDoba,vice,705,6540
Thursday,vecer,NA,false,false,dlouhaDoba,vice,2090,7992
Thursday,rano,Fulltext,false,false,kratkaDoba,malo,193,5451
Monday,poledne,Catalogue,false,false,stredniDoba,vice,294,4241
Thursday,poledne,Partners,true,false,kratkaDoba,malo,172,5572
Saturday,poledne,NA,false,false,kratkaDoba,malo,110,10912
Monday,odpoledne,OwnWebs,false,false,stredniDoba,vice,582,8850
Wednesday,vecer,NA,false,false,stredniDoba,malo,385,7761
Wednesday,odpoledne,Fulltext,false,false,stredniDoba,malo,230,5220
Monday,poledne,Fulltext,false,false,stredniDoba,malo,223,6672
Thursday,podvecer,NA,false,false,kratkaDoba,vice,264,3042
Friday,poledne,OwnWebs,false,false,kratkaDoba,malo,110,3163
Saturday,poledne,Other,false,false,delsiDoba,hodne,1740,10923
Wednesday,odpoledne,Partners,false,false,stredniDoba,vice,744,5231
Monday,rano,Catalogue,false,false,kratkaDoba,malo,172,6562
Wednesday,podvecer,NA,false,false,kratkaDoba,vice,276,5352
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,110,5473
Thursday,odpoledne,NA,false,false,delsiDoba,vice,810,5594
Thursday,podvecer,NA,false,false,stredniDoba,malo,223,3053
Friday,poledne,NA,false,false,stredniDoba,malo,290,3295
Friday,odpoledne,NA,false,false,kratkaDoba,malo,193,10813
Saturday,poledne,NA,false,false,dlouhaDoba,vice,1825,10934
Monday,rano,NA,true,false,delsiDoba,vice,1406,8630
Wednesday,odpoledne,OwnWebs,false,false,delsiDoba,vice,609,9961
Wednesday,rano,Fulltext,false,false,stredniDoba,malo,230,7420
Monday,odpoledne,Catalogue,true,false,kratkaDoba,malo,263,8872
Sunday,poledne,Fulltext,false,false,stredniDoba,malo,223,6331
Sunday,podvecer,NA,false,false,delsiDoba,vice,789,6452
Thursday,poledne,Fulltext,false,false,stredniDoba,vice,414,5484
Thursday,vecer,Fulltext,false,false,stredniDoba,malo,223,3064
Friday,poledne,OwnWebs,false,false,kratkaDoba,malo,110,10703
Wednesday,poledne,Fulltext,false,false,kratkaDoba,malo,193,9851
Friday,vecer,NA,false,false,dlouhaDoba,vice,1377,6100
Wednesday,rano,NA,false,false,kratkaDoba,vice,354,7431
Monday,odpoledne,NA,false,false,dlouhaDoba,malo,1299,8883
Sunday,odpoledne,Other,false,false,stredniDoba,vice,638,6342
Wednesday,odpoledne,Fulltext,false,false,stredniDoba,malo,230,7673
Monday,poledne,NA,false,false,stredniDoba,vice,327,4164
Monday,odpoledne,NA,false,false,kratkaDoba,malo,110,4285
Monday,poledne,Fulltext,false,false,dlouhaDoba,vice,2048,11803
Friday,poledne,NA,false,false,delsiDoba,vice,965,10714
Tuesday,podvecer,Catalogue,false,false,stredniDoba,vice,654,9620
Sunday,odpoledne,Catalogue,false,false,kratkaDoba,malo,110,8410
Friday,vecer,NA,true,false,stredniDoba,malo,343,6111
Wednesday,odpoledne,NA,false,false,stredniDoba,vice,306,7684
Wednesday,poledne,Fulltext,false,false,dlouhaDoba,vice,2917,5143
Sunday,vecer,Other,false,false,delsiDoba,vice,776,6474
Sunday,vecer,Partners,false,false,dlouhaDoba,vice,1577,4054
Thursday,vecer,Partners,false,false,kratkaDoba,malo,110,3086
Monday,poledne,Other,false,false,kratkaDoba,malo,110,11814
Monday,odpoledne,NA,true,false,delsiDoba,malo,350,11935
Friday,podvecer,NA,true,false,stredniDoba,malo,325,10846
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,193,9510
Tuesday,podvecer,Other,false,false,stredniDoba,vice,575,9631
Sunday,podvecer,Fulltext,false,false,dlouhaDoba,hodne,2921,8542
Tuesday,podvecer,NA,false,false,dlouhaDoba,vice,1749,7332
Monday,poledne,Fulltext,false,false,stredniDoba,vice,558,8663
Monday,poledne,Partners,false,false,kratkaDoba,malo,193,8784
Saturday,podvecer,Catalogue,false,false,stredniDoba,malo,223,6243
Wednesday,odpoledne,Fulltext,false,false,stredniDoba,vice,453,7574
Sunday,vecer,Fulltext,false,false,kratkaDoba,malo,110,6485
Sunday,vecer,NA,false,false,delsiDoba,vice,609,4065
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,110,4186
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,435,12914
Tuesday,odpoledne,Fulltext,true,false,dlouhaDoba,hodne,4326,9400
Saturday,vecer,NA,false,false,kratkaDoba,malo,110,8311
Wednesday,poledne,Fulltext,true,false,delsiDoba,malo,694,9763
Wednesday,poledne,NA,false,false,delsiDoba,hodne,1437,9884
Monday,poledne,Fulltext,true,false,delsiDoba,vice,692,8795
Wednesday,poledne,OwnWebs,false,false,kratkaDoba,malo,110,5165
Sunday,vecer,NA,false,false,kratkaDoba,vice,243,4076
Monday,poledne,Fulltext,false,false,stredniDoba,vice,294,11715
Monday,poledne,OwnWebs,false,false,stredniDoba,malo,230,11836
Friday,vecer,Fulltext,false,false,delsiDoba,vice,1081,10868
Tuesday,odpoledne,Catalogue,false,false,stredniDoba,malo,325,9411
Saturday,odpoledne,NA,true,false,delsiDoba,malo,410,8201
Wednesday,poledne,NA,true,false,stredniDoba,vice,736,9774
Wednesday,odpoledne,NA,false,false,dlouhaDoba,hodne,2777,9895
Wednesday,poledne,OwnWebs,false,false,dlouhaDoba,hodne,5549,7475
Sunday,odpoledne,NA,false,false,stredniDoba,vice,774,6386
Wednesday,poledne,Partners,false,false,kratkaDoba,malo,193,5176
Monday,rano,Partners,false,false,kratkaDoba,malo,110,11605
Thursday,odpoledne,Catalogue,false,false,delsiDoba,vice,560,10516
Tuesday,poledne,NA,true,false,delsiDoba,malo,629,9301
Saturday,odpoledne,Partners,false,false,dlouhaDoba,vice,1207,8212
Tuesday,vecer,NA,false,false,dlouhaDoba,hodne,4372,9664
Wednesday,poledne,Fulltext,true,false,stredniDoba,vice,742,9785
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,290,7244
Sunday,vecer,Partners,false,false,delsiDoba,vice,1135,8575
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,110,8696
Wednesday,poledne,NA,false,false,kratkaDoba,malo,193,5187
Thursday,rano,NA,false,false,stredniDoba,malo,223,13915
Tuesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,12826
Tuesday,odpoledne,NA,false,false,stredniDoba,vice,432,12947
Monday,odpoledne,Fulltext,false,false,delsiDoba,malo,410,11979
Friday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,8102
Tuesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,9554
Sunday,odpoledne,NA,false,false,kratkaDoba,malo,110,8465
Wednesday,poledne,Fulltext,true,false,stredniDoba,vice,357,9796
Tuesday,odpoledne,NA,false,false,kratkaDoba,malo,263,7255
Tuesday,podvecer,NA,false,false,kratkaDoba,malo,172,7376
Thursday,rano,NA,false,false,stredniDoba,vice,507,13926
Sunday,podvecer,Catalogue,false,false,kratkaDoba,malo,110,11506
Tuesday,odpoledne,NA,false,false,dlouhaDoba,vice,2720,12837
Friday,rano,Catalogue,false,false,kratkaDoba,malo,193,10659
Friday,podvecer,NA,false,false,dlouhaDoba,hodne,4082,8113
Saturday,odpoledne,NA,false,false,stredniDoba,malo,295,8234
Tuesday,odpoledne,OwnWebs,false,false,stredniDoba,malo,170,9565
Tuesday,vecer,Fulltext,false,false,kratkaDoba,malo,110,9686
Wednesday,poledne,NA,false,false,kratkaDoba,malo,110,5088
Thursday,rano,Fulltext,true,false,stredniDoba,malo,396,13937
Sunday,vecer,Catalogue,false,false,delsiDoba,malo,486,11517
Tuesday,odpoledne,NA,false,false,delsiDoba,vice,560,12848
Thursday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,10428
Thursday,podvecer,NA,false,false,kratkaDoba,malo,110,10549
Thursday,vecer,Fulltext,false,false,delsiDoba,vice,914,8003
Saturday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,8245
Tuesday,poledne,NA,false,false,kratkaDoba,malo,193,7156
Monday,poledne,Fulltext,false,false,kratkaDoba,malo,172,11649
Thursday,odpoledne,NA,false,false,delsiDoba,vice,1064,10439
Tuesday,poledne,OwnWebs,false,false,dlouhaDoba,vice,2490,9345
Saturday,rano,Fulltext,false,false,stredniDoba,malo,223,8135
Tuesday,podvecer,Partners,false,false,stredniDoba,vice,483,9587
Tuesday,odpoledne,NA,false,false,delsiDoba,malo,528,7167
Sunday,podvecer,NA,false,false,stredniDoba,malo,232,8498
Wednesday,odpoledne,Catalogue,false,false,delsiDoba,vice,1196,13717
Tuesday,poledne,NA,false,true,dlouhaDoba,hodne,9599,9235
Tuesday,poledne,OwnWebs,false,false,stredniDoba,malo,223,9356
Saturday,poledne,NA,false,false,dlouhaDoba,hodne,2598,8146
Saturday,podvecer,NA,true,false,delsiDoba,hodne,1462,8267
Tuesday,poledne,NA,false,false,delsiDoba,vice,1402,7057
Tuesday,odpoledne,Fulltext,false,false,delsiDoba,vice,1045,7299
Friday,podvecer,Fulltext,false,false,kratkaDoba,malo,172,6089
Friday,poledne,NA,false,false,dlouhaDoba,vice,1780,14806
Tuesday,poledne,NA,true,false,kratkaDoba,vice,276,12518
Tuesday,poledne,NA,false,false,delsiDoba,malo,629,12639
Tuesday,poledne,Fulltext,false,false,delsiDoba,vice,1423,9367
Tuesday,poledne,Fulltext,false,false,stredniDoba,vice,306,7068
Sunday,podvecer,NA,false,false,stredniDoba,malo,230,15906
Friday,poledne,Fulltext,false,false,stredniDoba,vice,560,14817
Monday,podvecer,Fulltext,false,false,stredniDoba,malo,295,9015
Tuesday,poledne,NA,false,false,kratkaDoba,malo,193,9378
Saturday,podvecer,Fulltext,false,false,stredniDoba,malo,290,8289
Sunday,vecer,NA,false,false,dlouhaDoba,vice,1551,15917
Friday,poledne,Fulltext,false,false,stredniDoba,malo,170,14707
Friday,odpoledne,Fulltext,false,false,stredniDoba,vice,357,14949
Tuesday,rano,Partners,true,false,stredniDoba,malo,295,12419
Sunday,poledne,Other,false,false,stredniDoba,malo,223,11209
Monday,podvecer,Partners,false,false,kratkaDoba,vice,243,9026
Tuesday,poledne,NA,false,false,delsiDoba,vice,951,9268
Sunday,odpoledne,NA,true,false,stredniDoba,malo,230,15807
Wednesday,odpoledne,Fulltext,false,false,delsiDoba,vice,1227,13508
Tuesday,poledne,NA,false,false,stredniDoba,vice,357,9279
Friday,rano,NA,false,false,kratkaDoba,malo,110,14608
Friday,poledne,Fulltext,false,false,stredniDoba,malo,385,14729
Monday,vecer,NA,false,false,stredniDoba,malo,325,12309
Monday,podvecer,NA,false,false,dlouhaDoba,hodne,2630,9048
Tuesday,rano,OwnWebs,false,false,dlouhaDoba,malo,770,9169
Tuesday,rano,NA,false,false,stredniDoba,vice,528,16918
Friday,rano,Fulltext,true,false,kratkaDoba,malo,110,14619
Monday,podvecer,Catalogue,false,false,stredniDoba,malo,223,9059
Monday,vecer,NA,false,false,stredniDoba,vice,826,16808
Tuesday,rano,Fulltext,true,false,stredniDoba,vice,459,16929
Sunday,odpoledne,NA,false,false,stredniDoba,malo,325,15719
Thursday,podvecer,NA,false,false,dlouhaDoba,hodne,3256,14509
Thursday,poledne,Partners,false,false,kratkaDoba,malo,110,2790
Monday,vecer,Fulltext,false,false,dlouhaDoba,vice,1343,1591
Wednesday,podvecer,NA,false,false,dlouhaDoba,malo,950,2570
Thursday,rano,Fulltext,false,false,kratkaDoba,malo,110,2691
Wednesday,odpoledne,Catalogue,false,false,stredniDoba,vice,587,2460
Monday,odpoledne,Catalogue,true,false,kratkaDoba,vice,622,1371
Tuesday,odpoledne,Fulltext,false,false,stredniDoba,malo,385,4880
Saturday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,3681
Wednesday,odpoledne,Other,false,false,kratkaDoba,vice,264,2471
Wednesday,vecer,NA,true,false,kratkaDoba,malo,567,2592
Tuesday,odpoledne,NA,false,false,dlouhaDoba,hodne,3284,4891
Wednesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,2361
Saturday,odpoledne,NA,false,false,delsiDoba,vice,1141,3692
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,193,1393
Friday,odpoledne,Fulltext,false,false,stredniDoba,malo,292,5991
Friday,odpoledne,NA,false,false,delsiDoba,hodne,1201,3450
Tuesday,odpoledne,Catalogue,false,false,stredniDoba,malo,325,4781
Thursday,podvecer,Partners,false,false,kratkaDoba,malo,172,5760
Friday,poledne,NA,false,false,dlouhaDoba,vice,1593,5881
Friday,odpoledne,NA,false,false,kratkaDoba,malo,172,3340
Wednesday,rano,NA,false,false,stredniDoba,vice,444,2130
Tuesday,odpoledne,NA,false,false,delsiDoba,malo,403,4792
Monday,poledne,NA,false,false,stredniDoba,vice,306,1294
Monday,vecer,Fulltext,false,false,stredniDoba,malo,230,6981
Tuesday,rano,Fulltext,false,false,stredniDoba,vice,426,4561
Monday,poledne,NA,false,false,kratkaDoba,malo,172,6750
Thursday,odpoledne,NA,false,false,stredniDoba,malo,170,5661
Tuesday,rano,NA,false,false,stredniDoba,vice,545,6992
Friday,rano,NA,false,false,delsiDoba,vice,1016,3120
Friday,poledne,Other,false,false,stredniDoba,malo,232,3241
Wednesday,rano,Fulltext,false,false,stredniDoba,malo,290,2152
Thursday,rano,Fulltext,false,false,stredniDoba,vice,306,5430
Thursday,poledne,Fulltext,false,false,kratkaDoba,malo,110,5551
Thursday,podvecer,Fulltext,false,false,stredniDoba,vice,497,3010
Friday,rano,OwnWebs,false,false,stredniDoba,vice,555,3131
Friday,odpoledne,NA,false,false,kratkaDoba,vice,264,3373
Wednesday,rano,Fulltext,false,false,kratkaDoba,malo,110,2163
Monday,odpoledne,NA,true,false,delsiDoba,vice,1145,8950
Wednesday,podvecer,Catalogue,false,false,stredniDoba,vice,414,7740
Thursday,podvecer,NA,false,false,stredniDoba,malo,170,7982
Monday,odpoledne,Fulltext,true,false,kratkaDoba,vice,264,6772
Thursday,poledne,Other,false,false,stredniDoba,vice,327,5562
Monday,odpoledne,NA,false,false,kratkaDoba,vice,264,6893
Tuesday,podvecer,Fulltext,false,false,stredniDoba,malo,230,2053
Wednesday,poledne,NA,false,false,stredniDoba,vice,587,2174
Monday,odpoledne,Fulltext,false,false,stredniDoba,vice,303,8840
Sunday,podvecer,Catalogue,false,false,stredniDoba,vice,459,4000
Wednesday,odpoledne,NA,false,false,dlouhaDoba,vice,1744,5331
Monday,poledne,Fulltext,false,false,kratkaDoba,vice,264,6662
Monday,rano,NA,false,false,stredniDoba,vice,557,4121
Monday,poledne,Catalogue,false,false,kratkaDoba,vice,276,4242
Wednesday,poledne,Partners,false,false,kratkaDoba,malo,193,2185
Wednesday,poledne,Fulltext,false,false,delsiDoba,vice,741,7520
Monday,odpoledne,Fulltext,false,false,stredniDoba,malo,170,8972
Monday,rano,Fulltext,true,false,delsiDoba,vice,969,4132
Monday,odpoledne,NA,false,false,kratkaDoba,malo,110,6794
Thursday,odpoledne,Fulltext,false,false,stredniDoba,malo,223,5584
Monday,odpoledne,Fulltext,false,false,dlouhaDoba,malo,890,4374
Friday,poledne,Partners,false,false,kratkaDoba,malo,172,3164
Monday,podvecer,OwnWebs,false,false,delsiDoba,vice,1209,4495
Tuesday,vecer,Partners,false,false,kratkaDoba,malo,263,2075
Saturday,poledne,Fulltext,false,false,stredniDoba,vice,638,10924
Tuesday,vecer,Partners,false,false,stredniDoba,malo,343,7410
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,172,7652
Monday,odpoledne,Fulltext,false,false,dlouhaDoba,malo,1036,8983
Wednesday,vecer,NA,false,false,delsiDoba,malo,470,7773
Thursday,odpoledne,Fulltext,false,false,delsiDoba,malo,530,7894
Wednesday,podvecer,Fulltext,false,false,kratkaDoba,malo,110,5353
Monday,poledne,Fulltext,false,false,stredniDoba,vice,402,4264
Thursday,odpoledne,NA,false,false,stredniDoba,malo,283,5595
Thursday,podvecer,Partners,false,false,delsiDoba,hodne,1159,3054
Monday,odpoledne,Fulltext,false,false,kratkaDoba,malo,110,4385
Friday,poledne,NA,false,false,stredniDoba,vice,841,3175
Monday,odpoledne,Fulltext,true,false,dlouhaDoba,malo,745,11903
Wednesday,odpoledne,Fulltext,false,false,kratkaDoba,malo,172,9962
Monday,odpoledne,Fulltext,false,false,dlouhaDoba,hodne,6236,8873
Sunday,poledne,Fulltext,false,false,kratkaDoba,malo,110,6332
Monday,odpoledne,Other,false,false,kratkaDoba,malo,193,8994
Sunday,podvecer,Fulltext,false,false,stredniDoba,malo,325,4033
Wednesday,podvecer,NA,false,false,stredniDoba,malo,170,5364
Thursday,vecer,NA,false,false,stredniDoba,malo,396,3065
Monday,odpoledne,NA,false,false,delsiDoba,vice,752,4396
Friday,poledne,OwnWebs,false,false,kratkaDoba,malo,193,10704
Friday,odpoledne,NA,false,false,stredniDoba,vice,477,10825
Saturday,odpoledne,Fulltext,true,false,kratkaDoba,malo,193,10946
Wednesday,rano,Fulltext,false,false,kratkaDoba,malo,193,9731
Wednesday,poledne,NA,false,false,dlouhaDoba,vice,2858,9852
Tuesday,odpoledne,Partners,false,false,kratkaDoba,malo,172,7311
Wednesday,odpoledne,Catalogue,false,false,delsiDoba,vice,1263,9973
Friday,vecer,Fulltext,false,false,kratkaDoba,malo,110,6101
Wednesday,rano,NA,false,false,stredniDoba,vice,327,7432
Tuesday,vecer,NA,false,false,stredniDoba,malo,230,5012
Sunday,odpoledne,OwnWebs,false,false,stredniDoba,malo,426,6343
Sunday,podvecer,Other,false,false,stredniDoba,malo,295,6464
Thursday,rano,Other,false,false,kratkaDoba,malo,193,7795
Sunday,vecer,Fulltext,false,false,stredniDoba,malo,295,4044
Wednesday,podvecer,Fulltext,false,false,stredniDoba,malo,223,5375
Monday,poledne,Fulltext,false,false,delsiDoba,malo,350,4165
Friday,poledne,NA,false,false,delsiDoba,malo,646,10715
Tuesday,podvecer,Fulltext,false,false,dlouhaDoba,hodne,4938,9621
Wednesday,rano,Other,false,false,kratkaDoba,malo,110,9742
Sunday,podvecer,NA,false,false,stredniDoba,vice,555,8532
Tuesday,podvecer,Fulltext,false,false,stredniDoba,vice,702,7322
Monday,poledne,Fulltext,false,false,stredniDoba,malo,170,8653
Wednesday,odpoledne,Catalogue,false,false,stredniDoba,malo,170,9984
Wednesday,rano,Fulltext,false,false,kratkaDoba,malo,110,7443
Monday,poledne,NA,false,false,delsiDoba,vice,767,8774
Saturday,podvecer,NA,false,false,delsiDoba,malo,708,6233
Wednesday,poledne,NA,false,false,delsiDoba,malo,463,7564
Wednesday,rano,NA,false,false,dlouhaDoba,hodne,3945,5023
Wednesday,odpoledne,NA,false,false,stredniDoba,malo,230,5265
Monday,poledne,NA,false,false,delsiDoba,vice,872,6596
Tuesday,odpoledne,Other,false,false,stredniDoba,vice,405,12904
Monday,poledne,OwnWebs,false,false,stredniDoba,malo,230,11815
Saturday,odpoledne,NA,false,false,stredniDoba,vice,528,10968
Saturday,vecer,NA,false,false,stredniDoba,malo,295,8301
Sunday,podvecer,NA,false,false,dlouhaDoba,vice,2308,8543
Wednesday,poledne,NA,false,false,delsiDoba,vice,486,9874
Friday,odpoledne,NA,false,false,kratkaDoba,malo,110,6002
Monday,poledne,NA,false,false,kratkaDoba,malo,193,8664
Wednesday,odpoledne,Catalogue,false,false,stredniDoba,vice,426,9995
Wednesday,rano,Fulltext,false,false,kratkaDoba,malo,193,7454
Wednesday,odpoledne,NA,false,false,kratkaDoba,malo,110,7575
Sunday,odpoledne,Fulltext,false,false,dlouhaDoba,vice,1450,6365
Sunday,vecer,Other,false,false,delsiDoba,malo,350,4066
Monday,poledne,NA,false,false,kratkaDoba,vice,446,11826
Friday,poledne,Fulltext,false,false,dlouhaDoba,vice,2400,10737
Friday,podvecer,Fulltext,false,false,dlouhaDoba,malo,1137,10858
Saturday,odpoledne,Fulltext,false,false,stredniDoba,vice,555,10979
Tuesday,odpoledne,NA,false,false,stredniDoba,malo,170,9401
